#index	name
1401	Knight of War
1402	Knight of Pestilence
1403	Knight of Famine
1404	Jungle Hunter
1405	Tree Hunter
1406	Jungle Devil
1407	Blood Hunter
1408	Slayer
1409	Jungle Hunter
1410	Tree Hunter
1411	Jungle Devil
1412	Blood Hunter
1413	Slayer
1414	Scorched Berserk
1415	Arreat Deserter
1416	Summit Aggressor
1417	Stone Warlord
1418	Granite King
1419	Hidden
1420	Fata Morgana
1421	Stalker
1422	Banshee
1423	Ghast
1424	Death Gnat
1425	Flesh Infester
1426	Aspir
1427	Nape Slicer
1428	Stone Clan
1429	Night Clan
1430	Flesh Clan
1431	Fire Clan
1432	Death Clan
1433	Stone Clan
1434	Night Clan
1435	Flesh Clan
1436	Fire Clan
1437	Death Clan
1438	Prowler
1439	Desert Cat
1440	Feline Witch
1441	Lacuni Soldier
1442	Frozen Lord
1443	Crystal Lord
1444	Sapphire Lord
1445	Ravenous Titan
1446	Sasquatch
1447	Burning Titan
1448	Cruel Titan
1449	Frostborn Titan
1450	Abomination
1451	Cursed Soul
1452	Tainted Soul
1453	Twisted Soul
1454	Damned Soul
1455	Prowler
1456	Desert Cat
1457	Feline Witch
1458	Lacuni Soldier
1459	Minotaur
1460	Executioner
1461	Steel Lord
1462	Blood Baron
1463	Iron Despot
1464	Red Storm
1465	Storm Rider
1466	Storm Monarch
1467	Maelstrom Sire
1468	Sun Tiger
1469	Moon Panther
1470	Thornspine
1471	Spike Fiend
1472	Mud Vexer
1473	Ruins Dweller
1474	Depraved Rogue
1475	Dark Huntress
1476	Assassin
1477	Sanguine Rogue
1478	Vampiress
1479	Centaur
1480	Doom Hunter
1481	Couatl
1482	Aranoch's Shark
1483	Proteus
1484	Depraved Rogue
1485	Dark Huntress
1486	Flesh Huntress
1487	Sanguine Rogue
1488	Vampiress
1489	Frozen Warlock
1490	Bone Warlock
1491	Bone Sorcerer
1492	Reignited Mage
1493	Reignited Warlock
1494	Reignited Sorcerer
1495	Voltaic Sorcerer
1496	Horror Warlock
1497	Horror Sorcerer
1498	Giant Tarantula
1499	Sand Devil
1500	Flame Weaver
1501	Soul Spider
1502	Carrion Worm
1503	Black Knight
1504	Cultist
1505	Succubus
1506	Siren
1507	Hellspawn
1508	Snow Witch
1509	Soul Burner
1510	Dominator
1511	Arcane Toad
1512	Archelom
1513	Dark Toad
1514	Demonic Toad
1515	Barbed Toad
1516	Rust Fang
1517	Rust Claw
1518	Corrosive Beast
1519	Rust Creeper
1520	Caustic Ravager
1521	Bloodclad Vulture
1522	Oasis Guard
1523	Bone Gasher
1524	Death Watcher
1525	Molting Torment
1526	Scoria
1527	Hellforged
1528	Pit Knight
1529	Moon Wailer
1530	Dark Accuser
1531	Dark Magistrate
1532	Dark Cabalist
1533	Dark Ancient
1534	Dreadwyrm
1535	Fire Drake
1536	Gold Viper
1537	Azure Drake
1538	Fiend
1539	Blink
1540	Gloom
1541	Imp
1542	Dancing Light
1543	Ghost Flame
1544	Black Flame
1545	Tortured Soul
1546	Hierophant
1547	Crimson Patriarch
1548	Dark Apostle
1549	Twilight Augur
1550	Templar
1551	Crimson Templar
1552	Dark Templar
1553	Twilight Templar
1554	Black Knight
1555	Onyx Knight
1556	Gargoyle
1557	Achondrite Beast
1558	Fell Pit Fiend
1559	Mutilator
1560	Pit Knight
1561	Moon Wailer
1562	Serafiend
1563	GlowingFungus
1564	Swamp Scion
1565	Cultist
1566	Heretic
1567	Astrogha
1568	Spider Statue
1569	Darkling
1570	Edyrem
1571	Corruptor Archer
1572	Shrine of Extinction
1573	The Cow King
1574	Elder Guardian
1575	Behemoth
1576	Desert Hulk
1577	Hellpit Hunter
1578	Asatruar
1579	Gothi
1580	Ent
1581	Tree of Life
1582	Sanguine Servant
1583	High Priestess
1584	Bull Prince
1585	Molting Torment
1586	Scoria
1587	Hellforged
1588	Bloodlith
1589	Direwolf Rider
1590	Worg Rider
1591	Condemned
1592	Sinner
1593	Cenobite
1594	Siegebreaker
1595	Admonisher
1596	Belial, Lord of Lies
1597	Pit Stone
1598	Wicked Man
1599	Rock Maul Slayer
1600	Asatruar
1601	Defiant Fury
1602	Sinner
1603	Avalanche
1604	Glowing Fungus
1605	Ratfink
1606	Belial, Lord of Lies
1607	Slain Soul
1608	Slain Soul
1609	Slain Soul
1610	Slain Soul
1611	Slain Soul
1612	Assur
1614	Putrid Spawn
1615	Blood Golem
1616	Necrobot
1617	Malthael
1618	Siren
1619	Edyrem
1621	Black Hand Totem
1622	Archbishop Lazarus
1623	Groupie
1624	Magineer
1625	Demonflesh Surrogate
1626	Vorpal Elytron
1627	Augmented Inquisitor
1628	Accursed Demihuman
1629	Master Control System
1630	Sentinel (Chaingun)
1631	Sentinel (Drones)
1632	Sentinel (Drones)
1633	Sentinel (Enforcers)
1634	Sentinel (Enforcers)
1635	Sentinel (Mines)
1636	Sentinel (MIRV)
1637	Sentinel (EMP)
1638	Energy Shield Totem
1639	Sentinel (Chaingun)
1640	Sentinel (Chaingun)
1641	Sentinel (Magineers)
1642	Leprechaun
1643	Elfin Spirit
1644	Hellpit Hunter
1645	Asathorr
1646	Dreadwyrm
1647	Ratfink
1648	Onyx Knight
1649	Devil's Fang Totem
1650	Wolf Companion
1651	Akarat
1652	Dragon's Egg
1653	Dragon's Egg
1654	Baalspawn
1655	Baalspawn
1656	Dragon's Egg
1657	Dragon's Egg
1658	Baalspawn
1659	Baalspawn
1660	Jinn
1661	Quill Bear
1662	Frost Raptor
1663	Condemned
1664	Narthal
1665	Corruptor Warlock
1666	Phantasm
1667	Ice Clan
1668	Plague Bringer
1669	Deathfire Bearer
1670	Shrieker
1671	Sinner
1672	Gothi
1673	Scoria
1674	Admonisher
1675	Hellcat Priestess
1676	Maghda
1678	Thunderbolt
1679	Ghost Phoenix
1680	Plagued Archer
1681	Son of Lucion
1682	Ironclad Dretch
1683	Glacier Stormlord
1684	Serafiend
1685	Deathfire Bearer
1686	Wereowl
1687	Treewarden
1688	Rampagor
1689	Skeletal Flayer
1690	Totembound Guardian
1691	Veil King
1692	Veil Terror
1693	Ghast
1694	Veil King
1695	Armageddon Knight
1696	Fear Bomb Totem
1697	Wereowl
1698	Midnight Fairy
1699	Clawstorm Terror
1700	Landmass
1701	Glowing Blob
1702	Fairy Witch
1703	Bane Hunter
1704	a startled Witch...
1705	FLYING POLAR BUFFALO ERROR
1706	Clawstorm Terror
1707	Landmass
1708	Glowing Blob
1709	Fairy Witch
1710	Bane Hunter
1711	a startled Witch...
1712	Zoltun Kulle
1713	Horadric Mage
1715	Thunderbolt
1716	Broken Soul
1717	Sinner
1718	Dark Vizjerei
1719	Dimensional Gate
1720	Horadric Mage
1721	Magineer
1722	Warlock
1723	Centaur
1724	Doom Hunter
1725	Alpha Centaur
1726	Dreadwing
1727	Stirge
1728	Wraithlord
1729	Ambusher
1730	Havoc Spawn
1731	Pest
1732	Gremlin
1733	Tenebral
1734	Gnoll
1735	Aberrant Lizard
1736	Basilisk
1737	Crowned Serpent
1738	Svartalf
1739	Unseelie Matriarch
1740	Heresiarch
1741	Que-Hegan
1742	Unseelie Dame
1743	Warlock
1744	Black Cat Familiar
1745	Diablo
1746	Scorcher
1747	Boar
1748	Detonator
1749	Hypnotoad
1750	Astral Guardian
1751	Necromorb
1752	Blight's Hierarch
1754	Jungle Snake
1755	Lantern Archon
1756	Feyr
1757	Sunless Reveler
1758	Sunless Mutant
1759	Porkchop
1760	Porkchop
1761	The Pack
1762	The Pack
1763	Hemoplague
1764	Hemoplague
1765	Hemoplague
1766	Hemoplague
1767	Shadow Self
1768	Iceclaw the Merciless
1771	Impious Hound
1772	Flit
1773	Cave Snapper
1774	Grubber 
1775	Grubber 
1779	Couatl
1780	Aranoch's Shark
1781	Proteus
1782	Ni Va
1785	Searing Vermin
1786	Mahasattva
1787	Carrion Worm
1788	Slimer
1789	Ravager
1790	Sewer Troll
1791	Dungeon Troll
1792	Ash Troll
1793	Wandering Sarandesh
1794	Fallen Sarandesh
1795	Flit
1796	Flit
1797	Gale Forger
1798	Fireblood
1799	Jade Creeper
1800	Wereowl
1801	Onyx Knight
1802	Achondrite Beast
1803	Serafiend
1804	Heretic
1805	Hellpit Hunter
1806	Cenobite
1807	Admonisher
1808	Alpha Centaur
1809	Gnoll
1810	Basilisk
1811	Unseelie Dame
1812	Detonator
1813	Ash Troll
1815	Mahasattva
1816	Fallen Sarandesh
1817	Sleeping Cave Snapper
1818	Fetish Rocketeer
1819	Silverbolt
1821	Blur
1822	Blur
1823	Chimaera Trap
1824	Light Elemental
1825	Fire Elemental
1826	Ice Elemental
1827	Earth Elemental
1828	Magic Elemental
1829	Spirit of Electrum
1830	Spirit of Hell
1831	Spirit of Frost
1832	Spirit of Stone
1833	Spirit of Wizardry
1834	Pillar of Skulls
1835	Kabraxis, the Thief of Hope 
1836	Shadow Self
1837	Hell Rat
1838	Ghost of Kabraxis
1839	Nothing
1840	Darkwarden
1842	Inarius
1843	Bull Prince Rodeo
1844	Imperius
1845	Malthael
1846	Andariel
1847	Juris Khan, King of Ureh
1848	Quov Tsin
1849	Skovos, Priestess of Karcheus
1850	Philios, Priestess of Hefaetrus
1851	Lycander, Priestess of Zerae
1852	Horazon's Familiar
1853	Tal Rasha
1854	Duriel
1855	Lord Primus
1856	Mephisto
1857	Dark Star Dragon
1858	Baal
1859	Malic
1860	Lord Aldric Jitan
1861	The Butcher
1862	Diablo
1863	Death Projector
1878	Moreina the Corrupted
1879	The Dark Countess
1880	Radament the Fallen
1881	Jazreth the Deceived
1882	Sankekur the Revered
1883	Zhar the Mad
1884	Deathshade Fleshmaul
1885	Nihlathak the Treacherous
1886	Master of Deception
1887	General of Vices
1888	Talic's Defiled Memory
1889	Madawc's Defiled Memory
1890	Korlic's Defiled Memory
1891	Demon Queen
1892	Maggot King
1893	Mefis
1894	Dialon
1895	Bala
1896	Uldyssian the Tainted
1897	Edyrem
1898	\orange;Abyssal Spire
1899	Gestating Growth
1900	Gestating Growth
1901	Gestating Growth
1902	Gestating Growth
1903	Gestating Growth
1904	Gestating Growth
1905	Deimoss the Fleshweaver
1906	Deimoss the Fleshweaver
1907	Corrupted Amazon
1908	Corrupted Assassin
1909	Corrupted Barbarian
1910	Corrupted Necromancer
1911	Gharbad the Weak
1912	Navigator
1913	Twisted Clawstorm
1914	BossRathma
1915	Uldyssian the Tainted
1916	Kabraxis, the Thief of Hope 
1917	Astrogha
1918	Archbishop Lazarus
1919	\orange;Councillor Ormac
1920	Lesser Riftwalker
1921	\orange;Councillor Ormac
1922	\orange;Councillor Ormac
1923	Crystal Lord
1924	Crystal Lord
1925	Water Watcher
1926	Necrobot
1927	Black Raptor Nest
1928	Sucker
1929	Pirate of the Twin Seas
1930	Thunder Storm
1931	\orange;Abyssal Spire
1932	\orange;Abyssal Spire
1933	\orange;Councillor Ormac
1934	\orange;Councillor Vanig
1935	\orange;Abyssal Spire
1936	\orange;Abyssal Spire
1939	BossRathma
1940	BossRathma
1941	BossRathma
1942	
1962	Imperius
1963	Juris Khan, King of Ureh
1965	Azgar
1966	Druid Student
1967	Corrupted Werewolf
1968	Druid Student
1969	Corrupted Seer
1970	Druid Student
1971	Corrupted Wereowl
1972	Druid Student
1973	Corrupted Werebear
1974	Druid Student
1975	Corrupted Hunter
1976	Sapling Guard
1977	Void Corruptor
1978	Scytheclaw
1979	ScosBloodlord
1980	Spriggan
1981	Dryad Spawn
1982	Bul Kathos
1983	Vasily
1984	Rhino Beetle
1985	Azgar
1986	Azgar
1987	Visionary of Destruction
1988	Emissary of Destruction I
1989	Emissary of Destruction II
1990	Lord of Destruction
1991	Ancient Gate
1992	Ancient Gate
1993	Ancient Gate
1994	Bul Kathos
1995	Vasily
1996	Bul Kathos
1997	Vasily
1998	Visionary of Destruction
1999	Visionary of Destruction
2000	Visionary of Destruction
2001	Visionary of Destruction
2002	Visionary of Destruction
2003	Visionary of Destruction
2004	Visionary of Destruction
2005	Visionary of Destruction
2006	Visionary of Destruction
2007	Visionary of Destruction
2008	Visionary of Destruction
2009	Visionary of Destruction
2021	vv_SandMaggotYoung
2022	Sand Maggot Egg
2023	Sand Maggot Ghost
2025	Sand Maggot Ghost
2026	Umbaru Spirit
2027	Umbaru Spirit
2028	Umbaru Spirit
2029	Umbaru Spirit
2030	Umbaru Spirit
2031	Umbaru Spirit
2032	Zagraal's Shadow
2033	Goliath
2034	Guardian of Giyua
2035	Spirit of Giyua
2036	Harvester of Souls
2037	Unformed Phantasm
2038	Zagraal's Shadow
2042	Lost Traveler
2043	a startled Witch...
2044	Atanna Khan
2045	Lost Traveler
2046	Mysterious Companion
2047	Mysterious Companion
2048	Xazax
2049	Mysterious Companion
2050	Mysterious Companion
2051	Celestial Descendant
2052	Ankheg
2054	Moloch
2055	Chimera
2056	Death Servant
2057	Crest of Atrophy
2058	Drowned Beast
2059	Gehreleth
2060	Wight
2061	Gemini Hunters
2062	Valthek, the Archmage
2063	Scorned
2064	Gilded Gigas
2065	Silver Golem
2066	Stone Frog
2067	Red-Armed Soldier
2068	Harpy of Decay
2069	Hobgoblin
2070	Saurian Deacon
2071	Scincid Rogue
2072	Dark Ogre
2073	Polar Worm
2074	Occult Flagellant
2075	Veil Tyrant
2076	Vicar of Sorrow
2077	Profane Enchanter
2078	Wyvern
2079	Thokola
2080	Aguares
2081	Subterranean Predator
2082	Kalight
2083	Scholar of Anguish
2084	Scholar of Pain
2085	Scholar of Hatred
2086	Scholar of Terror
2087	Scholar of Destruction
2088	Valthek's Altar
2090	Mystic Aegis
2091	Chimaera Trap
2092	Fireheart Totem
2093	Mystic Aegis
2094	Umbaru Spirit
2098	Lucion
2099	Durram
2100	Deathbat
2101	Malic
2102	Chimaera Trap
2103	Temple Spire
2104	Primal Clay
2105	Impaler Archon
2106	Kraken Guard
2107	Tiefling
2108	Dragon Oath
2111	Inarius
2112	Ancestral Seal
2113	Lilith
2114	Inarius
2115	Soul of Greed
2116	Soul of Envy
2117	Soul of Lust
2118	Soul of Gluttony
2119	Soul of Wrath
2120	Soul of Sloth
2121	The Void (trap)
2122	Soul of Pride
2123	Soul of Pride
2124	The Void (trap)
2125	\gold;Pac-Man
2127	Slave of Envy
2128	Vacuous Concubine
2129	The Void (trap)
2130	The Void (trap)
2131	Soul of Pride
2132	The Void (trap)
2133	Peacekeeper Trap
2134	The Void (trap)
2135	Darkspawn
2136	The Void (trap)
2137	FLYING POLAR BUFFALO ERROR
2138	Eternal Ghost
2139	The Void (trap)
2140	The Void (trap)
2141	The Void (trap)
2142	\gold;Pac-Man
2143	RiftTrap
2144	The Void (trap)
2145	Necrobot
2146	FLYING POLAR BUFFALO ERROR
2151	Disguised Edyrem
2152	Disguised Edyrem
2154	Disguised Edyrem
2155	Disguised Edyrem
2158	Disguised Edyrem
2159	Samael, Herald of the End
2160	Blur
2161	Disguised Edyrem
2162	The Void (trap)
2163	Disguised Edyrem
2164	Disguised Edyrem
2165	Edyrem
2166	Temple Spire
2167	Disguised Edyrem
2172	Veil King
2173	Hoplite
2174	\red;Blinky
2175	\orange;Clyde
2176	\blue;Inky
2177	\purple;Pinky
2178	Nephalem Statue
2179	Nephalem Statue
2180	Nephalem Statue
2181	Nephalem Statue
2182	Nephalem Statue
2183	Nephalem Statue
2184	Nephalem Statue
2192	The Void (trap)
2193	Pirate of the Twin Seas
2194	Athulua, the Amazonian Goddess
2202	Blade Spirit
2203	Disguised Edyrem
2204	Sewer Rat
2205	Cultist
2206	Crystal Lord
2207	Skeleton Archer
2208	Returned Archer
2209	Daystar
2210	Sanguine Servant
2211	Corruptor Archer
2212	Soul Spider
2213	Celebrant of the Triune
2214	Morlu
2215	Umbaru Spirit
2216	Goliath
2217	Landmass
2218	Howling Spirit
2219	Hungry Dead
2220	Bone Archer
2221	Reignited Archer
2222	Horror Archer
2223	Frostborn Titan
2224	Groupie
2225	Bloodfire Rogue
2226	Iced Soul
2227	Hemoplague
2228	Crimson Templar
2229	Citizen
2230	Silverbolt
2231	Ravenous Titan
2232	Sasquatch
2233	Burning Titan
2234	Cruel Titan
2235	\orange;Abomination
2236	Steel Lord
2237	Blood Marquis
2238	Stone Clan
2239	Clawstorm Terror
2240	Glowing Blob
2241	Fairy Witch
2242	Bane Hunter
2243	Tal Rasha
2244	Umbaru Spirit
2245	Balrog
2246	Wracked Soul
2247	Darkmantle
2248	Darkling
2249	Moon Panther
2250	Void Archon
2251	Fire Clan
2252	Searing Vermin
2253	Mahasattva
2254	Shrieker
2255	Venom Fiend
2256	Frozen Lord
2257	Sleeping Cave Snapper
2258	Death's Mechanic
2259	Returned Warrior
2260	ProwlerPriestess
2261	Edyrem
2262	Bone Sorcerer
2263	Reignited Sorcerer
2264	Horror Sorcerer
2265	Minion of Terror
2266	Putrid Mauler
2267	Skeleton Warrior
2268	Mazi's Eidolon
2269	Veil Terror
2270	Umbaru Spirit
2271	Iron Despot
2272	Umbaru Spirit
2273	Asatruar
2274	Bloodclad Vulture
2275	Death Watcher
2276	Serafiend
2277	Sinner
2278	Tree of Life
2279	Ratfink
2280	Slain Soul
2281	Slain Soul
2282	Slain Soul
2283	Slain Soul
2284	Slain Soul
2285	Knight of War
2286	Knight of Pestilence
2287	Knight of Famine
2288	Fallen One
2289	Cog
2290	Ironclad Dretch
2291	Onyx Knight
2292	Blighter
2293	Wraith
2294	Gloom
2295	Templar
2296	Deathfire Bearer
2297	Infernal Defiler
2298	Dirge
2299	Living Flame
2300	Glacier Lord
2301	Glacier Stormlord
2302	Wereowl
2303	Magineer
2304	Demonflesh Surrogate
2305	Vorpal Elytron
2306	Augmented Inquisitor
2307	Accursed Demihuman
2308	Succubus
2309	Dark Magistrate
2310	Mud Vexer
2311	Putrid Spawn
2312	Umbaru Spirit
2313	Balrog
2314	Porkchop
2315	Warlock
2316	Knight of Death
2317	Fireblood
2318	Soul Warrior
2319	Blood Warrior
2320	Que-Hegan
2321	Molting Torment
2322	Dark Huntress
2323	Zombie
2324	Flayer Archon
2325	Dark Nephalem
2326	Rotfiend
2327	Defiler
2328	Ghost Wolf
2329	Dark Templar
2330	Condemned
2331	Moon Wailer
2332	Stone Clan
2333	Nape Slicer
2334	Bonegrinder
2335	Baal (Vision of Destruction)
2336	Ghast
2337	Ice Prince
2338	Hellforged
2339	Achondrite Beast
2340	Necrobot
2341	Direwolf Rider
2342	Siegebreaker
2343	Ice King
2344	Banshee
2345	Dreamstealer
2346	Imp
2347	Night Clan
2348	The Pack
2349	Citizen
2350	Penitent
2351	The Void (trap)
2352	The Void (trap)
2353	Moon Arachnid
2354	Minion of Destruction
2355	Vision of Anguish
2356	Vision of Pain
2357	Vision of Hatred
2358	Vision of Terror
2359	Forest Keeper
2360	Crippling Swarm
2361	Khazra Clan
2362	Moon Arachnid
2363	Rathma's Chosen
2364	Que-Hegan
2365	Peace Warder
2366	Peace Warder (Hallucination)
2367	Living Flame
2368	Shrieker
2369	Magma Drake
2370	Dark Vizjerei
2371	Mind Warrior
2372	Armageddon Knight
2373	Ghost Phoenix
2374	SteelCrusher
2375	Riftborn
2376	Dirge
2377	Void Archon
2378	Brood Mother
2379	Corruptor Warlock
2380	Broodling
2381	Dark Champion
2382	Dark Champion
2383	Cruciator
2384	Deathless
2385	Boreal Scarab
2386	Hellcat Priestess
2387	Hellcat
2388	Hellcat
2389	Brutal Titan
2390	Broken Soul
2391	Glacier Stormlord
2392	Phantasm
2393	Locust of Affliction
2394	Edyrem
2395	Thunderling
2396	Storm Shaman
2397	Silver Tyrant
2398	Gale Forger
2399	Son of Lucion
2400	Fireblood
2401	Skull Clan
2402	Skull Clan
2403	Ember Prince
2404	Putrid Mauler
2405	Knight of Death
2406	Plagued Archer
2407	Plagued Warrior
2408	Fetish Stalker
2409	Fetish Hunter
2410	Annihilator
2411	Ifrit
2412	Hellion
2413	Nightmare
2414	Quill Bear
2415	Frost Raptor
2416	Bonegrinder
2417	Corruptor Archer
2418	CorruptorZ
2419	Lament
2420	Corpse Nester
2421	Warforged Shaman
2422	Bloodfire Rogue
2423	Bloodfire Rogue
2424	Steelfur Titan
2425	Hivehost
2426	Corruptor Mage
2427	Daystar
2428	Desert Scarab
2429	Dreamstealer
2430	Shredded Soul
2431	Ice Clan
2432	Jade Creeper
2433	Fallen Priest
2434	Plague Bringer
2435	Djinn
2436	Simian Rex
2437	Adder
2438	Mangler Toad
2439	Brood Swarm
2440	Cog
2441	Ice Clan
2442	Samael, Herald of the End
2443	Pain Worm
2444	Samael, Herald of the End
2445	Sacrificial Altar
2446	Sacrificial Altar
2447	Sacrificial Altar
2448	Sacrificial Altar
2449	Demonflesh Surrogate
2450	Vorpal Elytron
2451	Augmented Inquisitor
2452	Accursed Demihuman
2453	Remade Flesh
2454	Remade Flesh
2455	Remade Flesh
2456	Remade Flesh
2457	Remade Flesh
2458	Remade Flesh
2459	Remade Flesh
2460	Remade Flesh
2461	Remade Flesh
2462	Remade Flesh
2463	Remade Flesh
2464	Remade Flesh
2465	Remade Flesh
2466	Remade Flesh
2467	Remade Flesh
2468	Erinys
2469	Erinys
2470	Erinys
2471	Erinys
2472	Erinys
2473	Erinys
2474	Erinys
2475	Erinys
2476	Erinys
2477	Erinys
2478	Erinys
2479	Erinys
2480	Erinys
2481	Erinys
2482	Erinys
2483	Colossal Tunneller
2484	Colossal Tunneller
2485	Colossal Tunneller
2486	Colossal Tunneller
2487	Colossal Tunneller
2488	Colossal Tunneller
2489	Colossal Tunneller
2490	Colossal Tunneller
2491	Colossal Tunneller
2492	Colossal Tunneller
2493	Colossal Tunneller
2494	Colossal Tunneller
2495	Colossal Tunneller
2496	Colossal Tunneller
2497	Colossal Tunneller
2498	Sinew Shaper
2499	Sinew Shaper
2500	Sinew Shaper
2501	Sinew Shaper
2502	Sinew Shaper
2503	Sinew Shaper
2504	Sinew Shaper
2505	Sinew Shaper
2506	Sinew Shaper
2507	Sinew Shaper
2508	Sinew Shaper
2509	Sinew Shaper
2510	Sinew Shaper
2511	Sinew Shaper
2512	Sinew Shaper
2513	Remade Flesh
2514	Remade Flesh
2515	Remade Flesh
2516	Remade Flesh
2517	Remade Flesh
2518	Remade Flesh
2519	Remade Flesh
2520	Remade Flesh
2521	Remade Flesh
2522	Remade Flesh
2523	Remade Flesh
2524	Remade Flesh
2525	Remade Flesh
2526	Remade Flesh
2527	Remade Flesh
2528	Observer
2529	Observer
2530	Observer
2531	Observer
2532	Observer
2533	Observer
2534	Observer
2535	Observer
2536	Observer
2537	Observer
2538	Observer
2539	Observer
2540	Observer
2541	Observer
2542	Observer
2543	Twisted Necrobot
2544	Twisted Necrobot
2545	Twisted Necrobot
2546	Twisted Necrobot
2547	Twisted Necrobot
2548	Twisted Necrobot
2549	Twisted Necrobot
2550	Twisted Necrobot
2551	Twisted Necrobot
2552	Twisted Morlu
2553	Twisted Morlu
2554	Twisted Morlu
2555	Twisted Morlu
2556	Twisted Morlu
2557	Twisted Morlu
2558	Twisted Morlu
2559	Twisted Morlu
2560	Twisted Morlu
2561	Sapphire Knight
2562	Sapphire Knight
2563	Sapphire Knight
2564	Sapphire Knight
2565	Sapphire Knight
2566	Sapphire Knight
2567	Sapphire Knight
2568	Sapphire Knight
2569	Sapphire Knight
2570	Corrupted Amazon
2571	Corrupted Amazon
2572	Corrupted Amazon
2573	Corrupted Amazon
2574	Corrupted Amazon
2575	Corrupted Amazon
2576	Corrupted Amazon
2577	Corrupted Amazon
2578	Corrupted Amazon
2579	Corrupted Amazon
2580	Corrupted Amazon
2581	Corrupted Amazon
2582	Corrupted Amazon
2583	Corrupted Amazon
2584	Corrupted Assassin
2585	Corrupted Assassin
2586	Corrupted Assassin
2587	Corrupted Assassin
2588	Corrupted Assassin
2589	Corrupted Assassin
2590	Corrupted Assassin
2591	Corrupted Assassin
2592	Corrupted Assassin
2593	Corrupted Assassin
2594	Corrupted Assassin
2595	Corrupted Assassin
2596	Corrupted Assassin
2597	Corrupted Assassin
2598	Corrupted Barbarian
2599	Corrupted Barbarian
2600	Corrupted Barbarian
2601	Corrupted Barbarian
2602	Corrupted Barbarian
2603	Corrupted Barbarian
2604	Corrupted Barbarian
2605	Corrupted Barbarian
2606	Corrupted Barbarian
2607	Corrupted Barbarian
2608	Corrupted Barbarian
2609	Corrupted Barbarian
2610	Corrupted Barbarian
2611	Corrupted Barbarian
2612	Abyssal Shrine
2613	Abyssal Shrine
2614	Astrogha
2615	Astrogha
2616	Astrogha
2617	Astrogha
2618	Astrogha
2619	Astrogha
2620	Astrogha
2621	Astrogha
2622	Astrogha
2623	Astrogha
2624	Archbishop Lazarus
2625	Archbishop Lazarus
2626	Archbishop Lazarus
2627	Archbishop Lazarus
2628	Archbishop Lazarus
2629	Archbishop Lazarus
2630	Archbishop Lazarus
2631	Archbishop Lazarus
2632	Archbishop Lazarus
2633	Archbishop Lazarus
2634	Groupie
2635	Kabraxis, the Thief of Hope 
2636	Kabraxis, the Thief of Hope 
2637	Kabraxis, the Thief of Hope 
2638	Kabraxis, the Thief of Hope 
2639	Kabraxis, the Thief of Hope 
2640	Kabraxis, the Thief of Hope 
2641	Kabraxis, the Thief of Hope 
2642	Kabraxis, the Thief of Hope 
2643	Kabraxis, the Thief of Hope 
2644	Kabraxis, the Thief of Hope 
2645	Malthael
2646	Malthael
2647	Malthael
2648	Malthael
2649	Malthael
2650	Malthael
2651	Malthael
2652	Malthael
2653	Malthael
2654	Malthael
2655	Bartuc
2656	Bartuc
2657	Bartuc
2658	Bartuc
2659	Bartuc
2660	Bartuc
2661	Bartuc
2662	Bartuc
2663	Bartuc
2664	Bartuc
2665	Azmodan, Lord of Sin
2666	Azmodan, Lord of Sin
2667	Azmodan, Lord of Sin
2668	Azmodan, Lord of Sin
2669	Azmodan, Lord of Sin
2670	Azmodan, Lord of Sin
2671	Azmodan, Lord of Sin
2672	Azmodan, Lord of Sin
2673	Azmodan, Lord of Sin
2674	Azmodan, Lord of Sin
2675	Quov Tsin
2676	Quov Tsin
2677	Quov Tsin
2678	Quov Tsin
2679	Quov Tsin
2680	Quov Tsin
2681	Quov Tsin
2682	Quov Tsin
2683	Quov Tsin
2684	Quov Tsin
2685	Corrupted Necromancer
2686	Corrupted Necromancer
2687	Corrupted Necromancer
2688	Corrupted Necromancer
2689	Corrupted Necromancer
2690	Corrupted Necromancer
2691	Corrupted Necromancer
2692	Corrupted Necromancer
2693	Corrupted Necromancer
2694	Corrupted Necromancer
2695	Corrupted Necromancer
2696	Corrupted Necromancer
2697	Corrupted Necromancer
2698	Corrupted Necromancer
2699	Blood Skeleton
2700	Blood Skeleton
2701	Blood Skeleton
2702	Blood Skeleton
2703	Blood Skeleton
2704	Blood Skeleton
2705	Blood Skeleton
2706	Blood Skeleton
2707	Blood Skeleton
2708	Blood Skeleton
2709	Blood Skeleton
2710	Blood Skeleton
2711	Blood Skeleton
2712	Blood Skeleton
2713	Abyss Knight
2714	Abyss Knight
2715	Abyss Knight
2716	Abyss Knight
2717	Abyss Knight
2718	Abyss Knight
2719	Abyss Knight
2720	Abyss Knight
2721	Abyss Knight
2722	Abyss Knight
2723	Abyss Knight
2724	Abyss Knight
2725	Abyss Knight
2726	Abyss Knight
2727	Unstable Anomaly
2728	Unstable Anomaly
2729	Unstable Anomaly
2730	Unstable Anomaly
2731	Unstable Anomaly
2732	Phoboss, Nephalem's Bane
2733	Phoboss, Nephalem's Bane
2734	Phoboss, Nephalem's Bane
2735	Phoboss, Nephalem's Bane
2736	Phoboss, Nephalem's Bane
2737	Navigator
2738	Navigator
2739	Navigator
2740	Navigator
2741	Navigator
2742	Navigator
2743	Navigator
2744	Navigator
2745	Navigator
2746	Navigator
2747	Gharbad the Weak
2748	Gharbad the Weak
2749	Gharbad the Weak
2750	Gharbad the Weak
2751	Gharbad the Weak
2752	Gharbad the Weak
